index,Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
3263,16793,57,1,243.84,3,2,1,6,Others
3264,16794,1,10,1222.71,5,5,4,14,Champions
3265,16795,365,1,414.88,1,2,2,5,Churned
3266,16796,89,1,305.62,2,2,2,6,Churned
3267,16800,11,1,1201.49,5,2,4,11,Big Spenders
3268,16801,163,4,1619.73,2,4,4,10,Loyal Customers
3269,16803,65,1,332.3,3,2,2,7,Others
3270,16804,23,3,536.99,4,4,3,11,Loyal Customers
3271,16805,174,2,460.59,2,3,2,7,At Risk
3272,16806,103,4,801.49,2,4,3,9,Loyal Customers
3273,16807,143,3,1121.59,2,4,4,10,Loyal Customers
3274,16808,99,2,288.42,2,3,2,7,At Risk
3275,16809,23,5,914.69,4,4,3,11,Loyal Customers
3276,16810,192,1,309.54,1,2,2,5,Churned
3277,16811,5,2,547.07,5,3,3,11,Potential Loyalists
3278,16812,361,1,479.35,1,2,2,5,Churned
3279,16813,8,10,1692.98,5,5,4,14,Champions
3280,16814,14,21,6509.1,4,5,5,14,Champions
3281,16816,103,4,417.06,2,4,2,8,Loyal Customers
3282,16817,3,9,1604.75,5,5,4,14,Champions
3283,16818,11,11,3349.57,5,5,5,15,Champions
3284,16820,96,1,497.61,2,2,3,7,Others
3285,16823,227,1,358.38,1,2,2,5,Churned
3286,16824,16,2,460.64,4,3,2,9,Potential Loyalists
3287,16825,39,2,775.18,3,3,3,9,Others
3288,16826,51,1,341.7,3,2,2,7,Others
3289,16828,93,2,128.5,2,3,1,6,At Risk
3290,16829,157,1,197.22,2,2,1,5,Churned
3291,16830,39,1,325.91,3,2,2,7,Others
3292,16832,184,3,199.15,1,4,1,6,Loyal Customers
3293,16833,1,4,1106.53,5,4,4,13,Champions
3294,16834,228,1,413.46,1,2,2,5,Churned
3295,16835,128,2,180.85,2,3,1,6,At Risk
3296,16836,40,2,251.87,3,3,2,8,Others
3297,16837,31,11,3170.98,4,5,5,14,Champions
3298,16838,197,2,588.85,1,3,3,7,At Risk
3299,16839,9,34,16594.35,5,5,5,15,Champions
3300,16841,37,6,1869.82,3,5,4,12,Loyal Customers
3301,16842,101,3,1264.19,2,4,4,10,Loyal Customers
3302,16843,43,16,10196.57,3,5,5,13,Loyal Customers
3303,16846,50,1,214.32,3,2,1,6,Others
3304,16847,43,1,193.44,3,2,1,6,Others
3305,16848,53,1,281.42,3,2,2,7,Others
3306,16849,187,1,124.57,1,2,1,4,Churned
3307,16850,334,1,332.41,1,2,2,5,Churned
3308,16851,4,3,342.45,5,4,2,11,Loyal Customers
3309,16852,10,2,144.91,5,3,1,9,Potential Loyalists
3310,16855,24,2,328.4,4,3,2,9,Potential Loyalists
3311,16856,15,1,35.4,4,2,1,7,Potential Loyalists
3312,16858,369,1,375.69,1,2,2,5,Churned
3313,16859,145,2,747.81,2,3,3,8,At Risk
3314,16861,60,2,173.76,3,3,1,7,Others
3315,16863,31,2,502.8,4,3,3,10,Potential Loyalists
3316,16866,141,3,207.74,2,4,1,7,Loyal Customers
3317,16869,23,4,825.42,4,4,3,11,Loyal Customers
3318,16871,22,6,2812.34,4,5,5,14,Champions
3319,16872,77,3,680.02,2,4,3,9,Loyal Customers
3320,16873,5,6,7123.62,5,5,5,15,Champions
3321,16875,67,5,2095.53,3,4,5,12,Loyal Customers
3322,16877,12,6,853.72,5,5,3,13,Loyal Customers
3323,16878,84,1,13.3,2,2,1,5,Churned
3324,16880,31,7,1519.08,4,5,4,13,Champions
3325,16881,67,1,432.0,3,2,2,7,Others
3326,16882,67,3,705.12,3,4,3,10,Loyal Customers
3327,16883,187,2,276.73,1,3,2,6,At Risk
3328,16884,38,2,429.84,3,3,2,8,Others
3329,16885,15,3,471.51,4,4,2,10,Loyal Customers
3330,16887,35,1,194.88,3,2,1,6,Others
3331,16889,195,3,1578.67,1,4,4,9,Loyal Customers
3332,16891,2,5,809.7,5,4,3,12,Loyal Customers
3333,16892,1,5,525.54,5,4,3,12,Loyal Customers
3334,16893,367,1,145.93,1,2,1,4,Churned
3335,16895,65,1,219.14,3,2,1,6,Others
3336,16897,299,2,289.78,1,3,2,6,At Risk
3337,16898,26,3,508.81,4,4,3,11,Loyal Customers
3338,16899,8,6,1281.56,5,5,4,14,Champions
3339,16900,17,3,887.11,4,4,3,11,Loyal Customers
3340,16902,116,1,1706.88,2,2,4,8,Big Spenders
3341,16903,29,1,373.24,4,2,2,8,Potential Loyalists
3342,16904,4,16,3754.27,5,5,5,15,Champions
3343,16905,5,7,3102.43,5,5,5,15,Champions
3344,16906,82,4,579.77,2,4,3,9,Loyal Customers
3345,16907,29,5,981.65,4,4,4,12,Champions
3346,16909,72,1,379.14,3,2,2,7,Others
3347,16910,4,8,1510.06,5,5,4,14,Champions
3348,16912,29,11,2575.38,4,5,5,14,Champions
3349,16913,290,1,113.44,1,2,1,4,Churned
3350,16914,36,1,208.46,3,2,1,6,Others
3351,16915,9,6,621.68,5,5,3,13,Loyal Customers
3352,16916,24,2,576.26,4,3,3,10,Potential Loyalists
3353,16917,277,1,391.52,1,2,2,5,Churned
3354,16918,50,6,1068.82,3,5,4,12,Loyal Customers
3355,16919,156,11,2596.45,2,5,5,12,Loyal Customers
3356,16921,61,1,169.79,3,2,1,6,Others
3357,16923,12,19,7247.61,5,5,5,15,Champions
3358,16924,21,3,846.75,4,4,3,11,Loyal Customers
3359,16926,371,1,230.25,1,2,1,4,Churned
3360,16927,116,3,543.05,2,4,3,9,Loyal Customers
3361,16928,80,17,2847.6,2,5,5,12,Loyal Customers
3362,16929,4,7,1295.39,5,5,4,14,Champions
3363,16930,26,3,380.55,4,4,2,10,Loyal Customers
3364,16931,5,21,4604.22,5,5,5,15,Champions
3365,16932,53,1,161.94,3,2,1,6,Others
3366,16933,1,2,563.23,5,3,3,11,Potential Loyalists
3367,16934,55,2,950.93,3,3,4,10,Big Spenders
3368,16936,26,1,262.68,4,2,2,8,Potential Loyalists
3369,16938,9,4,2736.38,5,4,5,14,Champions
3370,16940,52,3,3049.88,3,4,5,12,Loyal Customers
3371,16942,13,9,1920.59,5,5,4,14,Champions
3372,16943,212,3,816.73,1,4,3,8,Loyal Customers
3373,16945,22,19,4345.5,4,5,5,14,Champions
3374,16947,236,1,406.48,1,2,2,5,Churned
3375,16948,139,3,435.02,2,4,2,8,Loyal Customers
3376,16949,4,6,1286.27,5,5,4,14,Champions
3377,16950,57,3,1178.56,3,4,4,11,Loyal Customers
3378,16951,135,3,1277.75,2,4,4,10,Loyal Customers
3379,16952,109,2,167.61,2,3,1,6,At Risk
3380,16953,30,1,20.8,4,2,1,7,Potential Loyalists
3381,16954,1,9,2085.08,5,5,5,15,Champions
3382,16955,185,4,518.67,1,4,3,8,Loyal Customers
3383,16956,18,1,308.74,4,2,2,8,Potential Loyalists
3384,16957,239,2,416.64,1,3,2,6,At Risk
3385,16959,87,1,117.35,2,2,1,5,Churned
3386,16960,39,3,507.05,3,4,3,10,Loyal Customers
3387,16961,116,1,234.17,2,2,1,5,Churned
3388,16963,187,1,110.55,1,2,1,4,Churned
3389,16965,227,1,201.19,1,2,1,4,Churned
3390,16966,8,7,2154.97,5,5,5,15,Champions
3391,16967,189,1,319.02,1,2,2,5,Churned
3392,16968,4,2,439.43,5,3,2,10,Potential Loyalists
3393,16969,39,3,650.41,3,4,3,10,Loyal Customers
3394,16971,38,1,357.21,3,2,2,7,Others
3395,16976,267,1,251.52,1,2,2,5,Churned
3396,16978,78,1,344.33,2,2,2,6,Churned
3397,16979,4,6,1852.0,5,5,4,14,Champions
3398,16980,255,2,1078.96,1,3,4,8,Big Spenders
3399,16982,61,1,384.06,3,2,2,7,Others
3400,16983,13,7,1931.25,5,5,4,14,Champions
3401,16984,88,2,4481.35,2,3,5,10,Big Spenders
3402,16985,17,10,5464.12,4,5,5,14,Champions
3403,16986,30,2,1873.2,4,3,4,11,Big Spenders
3404,16987,3,7,1625.05,5,5,4,14,Champions
3405,16988,5,1,126.12,5,2,1,8,Potential Loyalists
3406,16989,7,6,1133.25,5,5,4,14,Champions
3407,16990,219,1,179.0,1,2,1,4,Churned
3408,16992,11,5,1614.31,5,4,4,13,Champions
3409,16996,30,6,1456.96,4,5,4,13,Champions
3410,16997,288,3,702.0,1,4,3,8,Loyal Customers
3411,16998,150,4,295.0,2,4,2,8,Loyal Customers
3412,16999,23,2,484.82,4,3,2,9,Potential Loyalists
3413,17001,1,11,3989.57,5,5,5,15,Champions
3414,17002,86,3,1493.73,2,4,4,10,Loyal Customers
3415,17004,46,2,1412.94,3,3,4,10,Big Spenders
3416,17006,5,4,781.78,5,4,3,12,Loyal Customers
3417,17007,51,6,889.93,3,5,3,11,Loyal Customers
3418,17010,18,1,195.36,4,2,1,7,Potential Loyalists
3419,17011,30,1,270.9,4,2,2,8,Potential Loyalists
3420,17014,8,3,586.33,5,4,3,12,Loyal Customers
3421,17015,29,3,1842.56,4,4,4,12,Champions
3422,17017,3,20,8694.26,5,5,5,15,Champions
3423,17018,41,2,920.1,3,3,3,9,Others
3424,17019,11,4,1272.61,5,4,4,13,Champions
3425,17022,31,1,71.0,4,2,1,7,Potential Loyalists
3426,17024,45,3,95.85,3,4,1,8,Loyal Customers
3427,17025,61,3,357.77,3,4,2,9,Loyal Customers
3428,17026,185,2,154.83,1,3,1,5,At Risk
3429,17027,79,6,890.29,2,5,3,10,Loyal Customers
3430,17029,111,2,716.0,2,3,3,8,At Risk
3431,17030,64,1,146.87,3,2,1,6,Others
3432,17031,12,2,380.35,5,3,2,10,Potential Loyalists
3433,17033,86,3,1030.14,2,4,4,10,Loyal Customers
3434,17034,16,3,745.52,4,4,3,11,Loyal Customers
3435,17035,246,2,433.53,1,3,2,6,At Risk
3436,17037,88,1,1267.32,2,2,4,8,Big Spenders
3437,17038,30,1,112.4,4,2,1,7,Potential Loyalists
3438,17040,138,1,449.73,2,2,2,6,Churned
3439,17041,27,3,1081.57,4,4,4,12,Champions
3440,17042,3,5,1044.38,5,4,4,13,Champions
3441,17043,32,4,1735.18,4,4,4,12,Champions
3442,17044,25,1,948.48,4,2,4,10,Big Spenders
3443,17045,113,3,339.44,2,4,2,8,Loyal Customers
3444,17046,157,1,642.02,2,2,3,7,Others
3445,17047,85,3,1100.9,2,4,4,10,Loyal Customers
3446,17048,118,3,925.35,2,4,3,9,Loyal Customers
3447,17049,3,9,5659.98,5,5,5,15,Champions
3448,17050,96,6,3228.84,2,5,5,12,Loyal Customers
3449,17051,194,1,247.14,1,2,1,4,Churned
3450,17052,28,1,413.75,4,2,2,8,Potential Loyalists
3451,17053,131,1,498.48,2,2,3,7,Others
3452,17054,28,5,1356.33,4,4,4,12,Champions
3453,17058,82,3,1179.89,2,4,4,10,Loyal Customers
3454,17059,30,5,3095.04,4,4,5,13,Champions
3455,17060,266,1,234.24,1,2,1,4,Churned
3456,17061,74,11,5232.23,2,5,5,12,Loyal Customers
3457,17062,314,4,538.37,1,4,3,8,Loyal Customers
3458,17063,21,7,1461.14,4,5,4,13,Champions
3459,17064,59,3,859.35,3,4,3,10,Loyal Customers
3460,17068,12,21,4552.14,5,5,5,15,Champions
3461,17069,28,9,2709.7,4,5,5,14,Champions
3462,17070,114,1,312.14,2,2,2,6,Churned
3463,17071,28,9,2429.03,4,5,5,14,Champions
3464,17073,18,4,1446.09,4,4,4,12,Champions
3465,17075,18,4,834.12,4,4,3,11,Loyal Customers
3466,17076,36,3,841.08,3,4,3,10,Loyal Customers
3467,17078,36,2,378.2,3,3,2,8,Others
3468,17079,78,1,118.8,2,2,1,5,Churned
3469,17080,22,2,287.62,4,3,2,9,Potential Loyalists
3470,17081,25,2,290.16,4,3,2,9,Potential Loyalists
3471,17082,33,2,2003.85,4,3,4,11,Big Spenders
3472,17083,109,3,1405.78,2,4,4,10,Loyal Customers
3473,17084,35,2,2949.75,3,3,5,11,Big Spenders
3474,17085,123,5,1566.65,2,4,4,10,Loyal Customers
3475,17086,7,6,2050.08,5,5,4,14,Champions
3476,17088,28,4,1991.01,4,4,4,12,Champions
3477,17090,4,7,2043.95,5,5,4,14,Champions
3478,17091,3,9,3827.76,5,5,5,15,Champions
3479,17092,50,4,1777.78,3,4,4,11,Loyal Customers
3480,17094,322,1,302.0,1,2,2,5,Churned
3481,17095,23,3,1324.16,4,4,4,12,Champions
3482,17096,15,4,1022.13,4,4,4,12,Champions
3483,17097,2,8,954.42,5,5,4,14,Champions
3484,17100,18,2,971.74,4,3,4,11,Big Spenders
3485,17101,10,4,1621.73,5,4,4,13,Champions
3486,17102,262,1,25.5,1,2,1,4,Churned
3487,17105,159,2,665.78,2,3,3,8,At Risk
3488,17107,33,6,10815.43,4,5,5,14,Champions
3489,17109,29,6,885.04,4,5,3,12,Loyal Customers
3490,17110,165,1,163.3,2,2,1,5,Churned
3491,17111,47,1,248.61,3,2,1,6,Others
3492,17114,6,8,808.62,5,5,3,13,Loyal Customers
3493,17115,8,3,837.5,5,4,3,12,Loyal Customers
3494,17117,288,1,116.2,1,2,1,4,Churned
3495,17118,318,1,157.02,1,2,1,4,Churned
3496,17119,3,2,606.91,5,3,3,11,Potential Loyalists
3497,17120,233,1,307.46,1,2,2,5,Churned
3498,17122,119,1,138.32,2,2,1,5,Churned
3499,17123,162,1,345.3,2,2,2,6,Churned
3500,17124,185,1,298.89,1,2,2,5,Churned
3501,17125,50,1,259.35,3,2,2,7,Others
3502,17126,152,5,1004.75,2,4,4,10,Loyal Customers
3503,17128,335,1,157.09,1,2,1,4,Churned
3504,17131,5,5,2463.17,5,4,5,14,Champions
3505,17133,16,7,4892.24,4,5,5,14,Champions
3506,17134,107,2,425.0,2,3,2,7,At Risk
3507,17135,16,7,1139.73,4,5,4,13,Champions
3508,17138,276,1,380.5,1,2,2,5,Churned
3509,17139,16,12,10668.47,4,5,5,14,Champions
3510,17140,247,1,465.32,1,2,2,5,Churned
3511,17142,239,1,579.0,1,2,3,6,Others
3512,17144,1,2,984.57,5,3,4,12,Big Spenders
3513,17146,106,3,749.78,2,4,3,9,Loyal Customers
3514,17147,23,4,1714.59,4,4,4,12,Champions
3515,17148,52,1,124.88,3,2,1,6,Others
3516,17152,195,3,1689.5,1,4,4,9,Loyal Customers
3517,17153,24,1,213.78,4,2,1,7,Potential Loyalists
3518,17154,75,1,329.34,2,2,2,6,Churned
3519,17155,18,2,251.7,4,3,2,9,Potential Loyalists
3520,17157,8,2,319.0,5,3,2,10,Potential Loyalists
3521,17158,32,3,1266.97,4,4,4,12,Champions
3522,17159,22,3,1538.88,4,4,4,12,Champions
3523,17160,31,6,3518.03,4,5,5,14,Champions
3524,17162,29,10,1715.46,4,5,4,13,Champions
3525,17163,22,2,293.1,4,3,2,9,Potential Loyalists
3526,17164,33,7,2467.35,4,5,5,14,Champions
3527,17165,284,1,158.68,1,2,1,4,Churned
3528,17166,39,2,206.34,3,3,1,7,Others
3529,17169,58,2,835.78,3,3,3,9,Others
3530,17171,289,1,224.91,1,2,1,4,Churned
3531,17172,79,1,317.76,2,2,2,6,Churned
3532,17173,5,8,3766.6,5,5,5,15,Champions
3533,17174,218,1,59.9,1,2,1,4,Churned
3534,17175,44,4,1443.69,3,4,4,11,Loyal Customers
3535,17176,202,1,306.13,1,2,2,5,Churned
3536,17179,178,3,711.79,2,4,3,9,Loyal Customers
3537,17180,56,4,796.03,3,4,3,10,Loyal Customers
3538,17181,57,2,239.92,3,3,1,7,Others
3539,17183,8,6,3347.31,5,5,5,15,Champions
3540,17186,47,2,144.0,3,3,1,7,Others
3541,17187,227,1,203.95,1,2,1,4,Churned
3542,17188,11,7,2474.23,5,5,5,15,Champions
3543,17189,106,2,384.4,2,3,2,7,At Risk
3544,17190,59,2,444.74,3,3,2,8,Others
3545,17191,28,7,2095.13,4,5,5,14,Champions
3546,17193,36,7,1699.3,3,5,4,12,Loyal Customers
3547,17194,274,2,262.62,1,3,2,6,At Risk
3548,17197,30,1,1013.01,4,2,4,10,Big Spenders
3549,17198,24,3,692.22,4,4,3,11,Loyal Customers
3550,17201,54,1,342.63,3,2,2,7,Others
3551,17203,36,6,3563.85,3,5,5,13,Loyal Customers
3552,17204,175,4,1564.56,2,4,4,10,Loyal Customers
3553,17205,54,1,384.08,3,2,2,7,Others
3554,17206,53,1,204.24,3,2,1,6,Others
3555,17211,27,8,2317.22,4,5,5,14,Champions
3556,17212,253,1,226.85,1,2,1,4,Churned
3557,17213,40,7,2781.23,3,5,5,13,Loyal Customers
3558,17214,60,6,1069.12,3,5,4,12,Loyal Customers
3559,17217,234,1,113.5,1,2,1,4,Churned
3560,17218,4,10,1960.72,5,5,4,14,Champions
3561,17219,32,1,114.23,4,2,1,7,Potential Loyalists
3562,17220,24,14,3198.25,4,5,5,14,Champions
3563,17221,7,2,335.13,5,3,2,10,Potential Loyalists
3564,17222,65,1,354.15,3,2,2,7,Others
3565,17223,310,2,426.79,1,3,2,6,At Risk
3566,17226,309,1,393.49,1,2,2,5,Churned
3567,17227,19,6,939.32,4,5,3,12,Loyal Customers
3568,17228,16,8,1906.09,4,5,4,13,Champions
3569,17229,96,2,318.76,2,3,2,7,At Risk
3570,17230,264,8,3638.41,1,5,5,11,Loyal Customers
3571,17231,12,10,3174.32,5,5,5,15,Champions
3572,17232,3,2,421.52,5,3,2,10,Potential Loyalists
3573,17233,35,1,190.88,3,2,1,6,Others
3574,17234,183,1,149.89,1,2,1,4,Churned
3575,17235,25,2,550.06,4,3,3,10,Potential Loyalists
3576,17236,13,6,916.13,5,5,3,13,Loyal Customers
3577,17237,11,2,314.69,5,3,2,10,Potential Loyalists
3578,17238,3,17,3744.65,5,5,5,15,Champions
3579,17239,313,1,382.5,1,2,2,5,Churned
3580,17242,108,2,1135.04,2,3,4,9,Big Spenders
3581,17243,1,26,8676.85,5,5,5,15,Champions
3582,17244,53,1,954.9,3,2,4,9,Big Spenders
3583,17245,205,1,171.45,1,2,1,4,Churned
3584,17247,15,1,282.19,4,2,2,8,Potential Loyalists
3585,17248,120,1,318.65,2,2,2,6,Churned
3586,17250,4,2,384.52,5,3,2,10,Potential Loyalists
3587,17251,363,1,283.28,1,2,2,5,Churned
3588,17252,117,2,353.86,2,3,2,7,At Risk
3589,17253,18,1,178.26,4,2,1,7,Potential Loyalists
3590,17254,5,2,272.44,5,3,2,10,Potential Loyalists
3591,17255,41,2,298.41,3,3,2,8,Others
3592,17256,107,2,240.0,2,3,1,6,At Risk
3593,17259,148,2,603.37,2,3,3,8,At Risk
3594,17262,52,5,1253.36,3,4,4,11,Loyal Customers
3595,17263,208,1,63.44,1,2,1,4,Churned
3596,17265,139,2,562.9,2,3,3,8,At Risk
3597,17266,2,3,310.64,5,4,2,11,Loyal Customers
3598,17267,127,2,317.62,2,3,2,7,At Risk
3599,17268,108,4,763.64,2,4,3,9,Loyal Customers
3600,17272,42,4,2148.63,3,4,5,12,Loyal Customers
3601,17274,35,1,111.98,3,2,1,6,Others
3602,17277,228,2,1065.35,1,3,4,8,Big Spenders
3603,17278,241,1,246.04,1,2,1,4,Churned
3604,17279,58,1,187.83,3,2,1,6,Others
3605,17282,130,3,1703.41,2,4,4,10,Loyal Customers
3606,17284,60,6,1652.58,3,5,4,12,Loyal Customers
3607,17286,22,1,153.92,4,2,1,7,Potential Loyalists
3608,17287,26,7,1064.11,4,5,4,13,Champions
3609,17288,9,7,1419.73,5,5,4,14,Champions
3610,17289,32,3,944.41,4,4,4,12,Champions
3611,17290,4,2,525.24,5,3,3,11,Potential Loyalists
3612,17291,308,1,550.8,1,2,3,6,Others
3613,17293,8,9,1875.11,5,5,4,14,Champions
3614,17295,29,3,556.95,4,4,3,11,Loyal Customers
3615,17297,17,1,131.78,4,2,1,7,Potential Loyalists
3616,17298,101,2,498.42,2,3,3,8,At Risk
3617,17299,12,4,669.11,5,4,3,12,Loyal Customers
3618,17301,21,1,197.63,4,2,1,7,Potential Loyalists
3619,17302,15,5,1135.63,4,4,4,12,Champions
3620,17303,361,1,250.04,1,2,1,4,Churned
3621,17306,11,19,8631.31,5,5,5,15,Champions
3622,17309,95,1,82.75,2,2,1,5,Churned
3623,17311,78,2,1384.85,2,3,4,9,Big Spenders
3624,17312,139,3,644.3,2,4,3,9,Loyal Customers
3625,17313,31,1,2328.84,4,2,5,11,Big Spenders
3626,17314,25,8,2527.92,4,5,5,14,Champions
3627,17315,2,38,6292.26,5,5,5,15,Champions
3628,17317,46,3,2600.34,3,4,5,12,Loyal Customers
3629,17320,100,3,1200.62,2,4,4,10,Loyal Customers
3630,17321,8,2,700.86,5,3,3,11,Potential Loyalists
3631,17323,15,7,921.07,4,5,3,12,Loyal Customers
3632,17324,18,4,990.23,4,4,4,12,Champions
3633,17325,280,1,96.8,1,2,1,4,Churned
3634,17329,14,2,523.11,4,3,3,10,Potential Loyalists
3635,17330,23,2,363.9,4,3,2,9,Potential Loyalists
3636,17331,124,1,175.2,2,2,1,5,Churned
3637,17333,86,1,494.25,2,2,3,7,Others
3638,17334,302,2,307.02,1,3,2,6,At Risk
3639,17337,151,4,2027.87,2,4,4,10,Loyal Customers
3640,17338,17,8,6643.93,4,5,5,14,Champions
3641,17339,94,2,243.36,2,3,1,6,At Risk
3642,17340,30,11,12353.29,4,5,5,14,Champions
3643,17341,157,3,781.36,2,4,3,9,Loyal Customers
3644,17343,355,1,193.64,1,2,1,4,Churned
3645,17344,46,1,160.57,3,2,1,6,Others
3646,17345,15,4,537.74,4,4,3,11,Loyal Customers
3647,17346,4,15,2676.56,5,5,5,15,Champions
3648,17347,86,1,228.96,2,2,1,5,Churned
3649,17348,15,5,1159.52,4,4,4,12,Champions
3650,17349,179,1,110.75,2,2,1,5,Churned
3651,17350,8,4,1286.07,5,4,4,13,Champions
3652,17351,36,3,587.15,3,4,3,10,Loyal Customers
3653,17353,129,2,1740.0,2,3,4,9,Big Spenders
3654,17354,51,1,1393.06,3,2,4,9,Big Spenders
3655,17356,312,1,178.22,1,2,1,4,Churned
3656,17357,24,2,388.14,4,3,2,9,Potential Loyalists
3657,17358,303,2,365.85,1,3,2,6,At Risk
3658,17359,11,1,127.86,5,2,1,8,Potential Loyalists
3659,17360,17,3,585.79,4,4,3,11,Loyal Customers
3660,17361,49,3,488.2,3,4,2,9,Loyal Customers
3661,17362,239,2,312.23,1,3,2,6,At Risk
3662,17364,1,11,4481.18,5,5,5,15,Champions
3663,17365,13,8,4801.56,5,5,5,15,Champions
3664,17367,238,1,168.4,1,2,1,4,Churned
3665,17368,23,8,1912.67,4,5,4,13,Champions
3666,17370,73,4,446.18,2,4,2,8,Loyal Customers
3667,17371,17,3,423.89,4,4,2,10,Loyal Customers
3668,17372,41,8,1342.68,3,5,4,12,Loyal Customers
3669,17373,40,4,646.92,3,4,3,10,Loyal Customers
3670,17374,219,2,495.77,1,3,3,7,At Risk
3671,17375,199,3,400.1,1,4,2,7,Loyal Customers
3672,17376,71,2,203.2,3,3,1,7,Others
3673,17377,24,20,4100.92,4,5,5,14,Champions
3674,17379,11,1,404.66,5,2,2,9,Potential Loyalists
3675,17381,9,29,20275.61,5,5,5,15,Champions
3676,17382,65,1,65.4,3,2,1,6,Others
3677,17383,4,1,199.29,5,2,1,8,Potential Loyalists
3678,17384,19,2,336.4,4,3,2,9,Potential Loyalists
3679,17385,15,1,261.11,4,2,2,8,Potential Loyalists
3680,17386,8,6,2686.42,5,5,5,15,Champions
3681,17387,20,2,784.11,4,3,3,10,Potential Loyalists
3682,17388,78,4,1259.56,2,4,4,10,Loyal Customers
3683,17389,1,34,31833.68,5,5,5,15,Champions
3684,17391,164,2,508.8,2,3,3,8,At Risk
3685,17392,307,2,457.91,1,3,2,6,At Risk
3686,17394,219,1,203.87,1,2,1,4,Churned
3687,17396,39,8,7330.8,3,5,5,13,Loyal Customers
3688,17397,22,2,696.41,4,3,3,10,Potential Loyalists
3689,17398,115,3,653.38,2,4,3,9,Loyal Customers
3690,17400,126,5,2129.96,2,4,5,11,Loyal Customers
3691,17402,5,13,2633.85,5,5,5,15,Champions
3692,17403,36,1,281.62,3,2,2,7,Others
3693,17404,4,15,31906.82,5,5,5,15,Champions
3694,17405,1,3,1031.41,5,4,4,13,Champions
3695,17406,333,3,2200.42,1,4,5,10,Loyal Customers
3696,17408,163,1,32.65,2,2,1,5,Churned
3697,17409,185,2,771.85,1,3,3,7,At Risk
3698,17410,16,5,1214.72,4,4,4,12,Champions
3699,17411,12,3,778.94,5,4,3,12,Loyal Customers
3700,17412,3,7,1258.06,5,5,4,14,Champions
3701,17414,44,2,778.0,3,3,3,9,Others
3702,17415,80,1,507.84,2,2,3,7,Others
3703,17416,30,7,6893.42,4,5,5,14,Champions
3704,17418,42,2,463.46,3,3,2,8,Others
3705,17419,11,12,4226.57,5,5,5,15,Champions
3706,17420,50,3,598.83,3,4,3,10,Loyal Customers
3707,17422,16,6,1979.37,4,5,4,13,Champions
3708,17423,46,2,698.41,3,3,3,9,Others
3709,17425,19,2,759.17,4,3,3,10,Potential Loyalists
3710,17426,8,6,5037.26,5,5,5,15,Champions
3711,17427,72,1,100.8,3,2,1,6,Others
3712,17428,1,28,17256.85,5,5,5,15,Champions
3713,17429,128,3,524.92,2,4,3,9,Loyal Customers
3714,17430,33,2,265.76,4,3,2,9,Potential Loyalists
3715,17431,313,1,403.3,1,2,2,5,Churned
3716,17432,18,2,365.76,4,3,2,9,Potential Loyalists
3717,17433,88,1,303.16,2,2,2,6,Churned
3718,17434,2,7,2373.82,5,5,5,15,Champions
3719,17436,2,2,216.3,5,3,1,9,Potential Loyalists
3720,17438,254,1,388.45,1,2,2,5,Churned
3721,17440,157,3,186.42,2,4,1,7,Loyal Customers
3722,17442,37,6,2248.56,3,5,5,13,Loyal Customers
3723,17443,220,1,534.24,1,2,3,6,Others
3724,17444,148,3,2940.04,2,4,5,11,Loyal Customers
3725,17446,177,2,120.9,2,3,1,6,At Risk
3726,17447,40,2,541.53,3,3,3,9,Others
3727,17449,2,7,2520.86,5,5,5,15,Champions
3728,17450,8,46,194550.79,5,5,5,15,Champions
3729,17451,1,7,1721.4,5,5,4,14,Champions
3730,17453,18,2,486.72,4,3,2,9,Potential Loyalists
3731,17454,192,4,517.53,1,4,3,8,Loyal Customers
3732,17455,204,1,131.7,1,2,1,4,Churned
3733,17456,365,1,249.86,1,2,1,4,Churned
3734,17457,127,5,1737.7,2,4,4,10,Loyal Customers
3735,17458,15,1,316.5,4,2,2,8,Potential Loyalists
3736,17459,43,2,657.3,3,3,3,9,Others
3737,17460,94,6,622.43,2,5,3,10,Loyal Customers
3738,17461,23,3,757.46,4,4,3,11,Loyal Customers
3739,17462,60,2,675.69,3,3,3,9,Others
3740,17463,16,5,1896.41,4,4,4,12,Champions
3741,17464,158,1,289.96,2,2,2,6,Churned
3742,17466,10,2,763.28,5,3,3,11,Potential Loyalists
3743,17468,10,2,137.0,5,3,1,9,Potential Loyalists
3744,17469,16,5,1870.97,4,4,4,12,Champions
3745,17470,45,5,1125.07,3,4,4,11,Loyal Customers
3746,17472,191,3,710.29,1,4,3,8,Loyal Customers
3747,17475,79,1,194.37,2,2,1,5,Churned
3748,17480,78,1,511.82,2,2,3,7,Others
3749,17481,4,4,1255.59,5,4,4,13,Champions
3750,17483,65,3,414.04,3,4,2,9,Loyal Customers
3751,17486,261,1,396.87,1,2,2,5,Churned
3752,17489,59,2,376.64,3,3,2,8,Others
3753,17490,1,7,2092.32,5,5,5,15,Champions
3754,17491,1,10,3558.87,5,5,5,15,Champions
3755,17492,248,1,374.57,1,2,2,5,Churned
3756,17495,8,2,497.56,5,3,3,11,Potential Loyalists
3757,17496,359,1,271.05,1,2,2,5,Churned
3758,17498,76,1,272.22,2,2,2,6,Churned
3759,17499,290,1,622.88,1,2,3,6,Others
3760,17500,17,3,1138.0,4,4,4,12,Champions
